Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,ChildrenAtHomeCount,EducationLevel,WorkClass,HomeOwnership,CarsOwned,StateProvinceCode,PostalCode,SnowBlowerBuyer
63,S,M,69000,5,0,Bachelors,Management,1,3,ND,58678,1
40,S,M,40000,0,0,Bachelors,Professional,0,1,ND,58679,1
40,M,M,112000,4,1,Some College,Professional,1,4,ND,58679,1
45,S,F,57000,0,0,Bachelors,Professional,1,1,ND,58679,0
54,S,M,88000,0,0,Bachelors,Management,0,1,ND,58679,1
35,S,F,66000,0,0,Graduate Degree,Professional,1,1,ND,58680,1
42,M,M,88000,2,0,Graduate Degree,Professional,1,0,ND,58680,1
48,M,M,95000,2,0,Graduate Degree,Professional,1,0,ND,58680,1
64,M,M,72000,2,1,Some College,Professional,1,1,ND,58680,0
42,S,M,128000,4,3,Some College,Professional,1,3,ND,58681,1
45,S,F,68000,3,0,Graduate Degree,Professional,1,0,ND,58681,1
40,S,M,51000,0,0,Bachelors,Professional,1,1,ND,58682,0
79,M,F,88000,4,0,Bachelors,Management,1,2,ND,58682,0
47,M,F,63000,1,0,Graduate Degree,Professional,1,0,ND,58683,1
47,S,F,80000,2,0,Graduate Degree,Professional,1,0,ND,58683,1
49,M,M,68000,0,0,Graduate Degree,Professional,1,1,ND,58683,0
51,M,F,68000,2,1,Some College,Professional,1,2,ND,58683,0
43,M,M,114000,2,2,Bachelors,Management,1,3,ND,58684,0
53,M,F,63000,1,0,Graduate Degree,Professional,1,0,ND,58684,0
67,M,M,63000,3,1,High School,Professional,0,2,ND,58685,1
46,M,F,74000,2,0,Graduate Degree,Professional,1,0,ND,58686,1
58,M,M,70000,3,0,Graduate Degree,Management,1,2,ND,58686,1
67,M,F,66000,4,1,Some College,Professional,1,2,ND,58686,1
46,M,M,172000,0,0,Graduate Degree,Management,1,4,ND,58687,1
53,M,F,122000,3,2,Bachelors,Management,1,4,ND,58687,0
62,M,M,70000,1,0,Bachelors,Professional,1,1,ND,58687,0
50,M,F,64000,0,0,Some College,Professional,1,2,ND,58688,1
51,S,F,61000,3,0,Graduate Degree,Professional,1,0,ND,58688,1
60,M,F,59000,1,0,Some College,Office,1,1,ND,58688,0
62,M,F,69000,4,2,Some College,Professional,1,2,ND,58688,1
64,M,F,77000,4,1,Bachelors,Management,0,1,ND,58688,0
67,M,M,90000,5,0,Bachelors,Management,1,2,ND,58688,0
88,S,F,94000,4,0,Graduate Degree,Management,1,2,ND,58689,0
35,M,F,69000,1,0,Graduate Degree,Professional,1,0,ND,58690,0
41,M,M,93000,2,0,Graduate Degree,Professional,1,0,ND,58690,1
54,S,F,73000,0,0,Graduate Degree,Professional,0,1,ND,58690,1
56,M,M,76000,4,0,Bachelors,Management,1,2,ND,58690,0
58,M,F,66000,5,0,Bachelors,Management,1,2,ND,58690,0
67,S,F,94000,3,1,Bachelors,Management,0,1,ND,58690,1
45,M,F,125000,4,2,Some College,Professional,1,4,ND,58691,0
48,S,F,113000,4,2,Bachelors,Management,1,4,ND,58691,1
51,M,F,71000,1,0,Graduate Degree,Professional,1,0,ND,58691,1
53,M,M,70000,4,0,Graduate Degree,Professional,1,0,ND,58691,1
61,M,F,62000,4,3,Bachelors,Professional,0,0,ND,58691,0
37,M,M,68000,5,0,Graduate Degree,Professional,1,0,ND,58692,1
44,M,M,73000,4,2,Bachelors,Professional,1,2,ND,58692,1
47,M,M,63000,5,5,Graduate Degree,Professional,0,3,ND,58692,0
58,M,M,71000,2,1,Bachelors,Management,1,0,ND,58692,0
46,S,F,58000,0,0,Bachelors,Professional,1,1,ND,58693,1
53,S,M,27000,1,0,High School,Office,0,1,ND,58694,0
57,S,M,64000,2,1,Bachelors,Management,0,0,ND,58694,1
61,M,F,61000,5,0,Bachelors,Management,1,3,ND,58694,1
86,M,F,123000,2,3,Bachelors,Management,1,4,ND,58694,1
58,M,M,74000,2,1,Some College,Professional,1,2,ND,58695,0
63,S,F,61000,2,1,Bachelors,Management,0,0,ND,58695,1
64,S,M,77000,4,1,Bachelors,Management,1,1,ND,58695,0
89,M,M,71000,4,0,Bachelors,Management,1,2,ND,58695,0
51,M,F,120000,1,3,Bachelors,Management,0,2,ND,58696,1
58,S,F,73000,3,0,Graduate Degree,Management,1,2,ND,58696,1
64,M,M,75000,3,2,Some College,Professional,1,0,ND,58696,1
75,M,F,63000,5,0,Bachelors,Management,1,2,ND,58696,1
38,S,F,27000,0,0,Some High School,Office,1,2,ND,58697,0
45,M,M,73000,1,0,Graduate Degree,Professional,1,0,ND,58697,1
48,M,M,134000,4,3,Some College,Professional,1,3,ND,58697,1
63,M,M,53000,3,0,Some College,Professional,1,2,ND,58697,0
67,M,F,69000,3,2,Some College,Professional,1,1,ND,58697,0
76,M,F,86000,4,0,Bachelors,Management,1,2,ND,58697,0
37,S,F,53000,0,0,Some High School,Office,0,2,ND,58698,1
42,M,F,57000,1,0,Some College,Office,1,1,ND,58698,1
43,M,M,116000,1,3,Bachelors,Management,1,3,ND,58698,0
62,S,F,57000,2,1,High School,Professional,0,2,ND,58698,0
67,S,F,77000,4,3,High School,Professional,1,0,ND,58698,1
76,S,M,122000,1,2,Graduate Degree,Management,0,3,ND,58698,0
76,S,F,64000,3,0,Graduate Degree,Management,1,2,ND,58698,0
30,S,M,55000,0,0,Some High School,Office,0,2,ND,58699,0
47,M,M,100000,2,2,Bachelors,Management,1,3,ND,58699,0
70,M,M,69000,5,0,Bachelors,Management,1,2,ND,58699,1
75,M,M,123000,1,3,Graduate Degree,Management,1,1,ND,58699,0
46,M,M,64000,4,2,Bachelors,Professional,1,2,ND,58700,1
49,S,F,49000,4,0,High School,Professional,1,2,ND,58700,0
63,M,F,76000,4,2,Some College,Professional,0,1,ND,58700,0
55,M,F,121000,1,3,Some College,Professional,1,4,ND,58701,0
60,M,M,67000,5,4,Bachelors,Professional,1,1,ND,58701,0
66,M,F,69000,3,1,Bachelors,Management,1,1,ND,58701,1
73,M,F,65000,4,0,Graduate Degree,Management,1,2,ND,58701,0
42,M,M,108000,1,3,Bachelors,Management,1,3,ND,58702,0
54,M,M,135000,3,2,Bachelors,Management,1,3,ND,58702,1
55,M,M,88000,4,3,Bachelors,Management,1,0,ND,58702,0
43,M,F,68000,1,0,Bachelors,Professional,1,1,ND,58703,1
45,M,M,75000,1,0,Graduate Degree,Professional,1,0,ND,58703,1
57,M,F,40000,1,0,Some College,Office,1,1,ND,58703,1
58,S,M,50000,2,0,Some College,Office,1,1,ND,58703,1
31,S,M,33000,0,0,Some High School,Office,0,2,ND,58704,0
47,M,M,43000,0,0,Bachelors,Professional,0,1,ND,58704,0
62,M,F,72000,2,0,High School,Professional,1,2,ND,58704,1
67,M,M,67000,2,1,Bachelors,Management,1,0,ND,58704,1
78,S,M,55000,4,0,Bachelors,Management,1,2,ND,58705,0
51,S,M,68000,1,0,Bachelors,Professional,0,1,ND,58706,1
55,S,M,66000,0,0,Some College,Professional,0,2,ND,58706,1
57,M,M,75000,3,0,Graduate Degree,Management,1,2,ND,58706,0
65,M,M,63000,4,1,Some College,Professional,1,2,ND,58706,1
58,M,M,74000,2,1,Some College,Professional,1,2,ND,58707,1
67,M,M,20000,1,0,High School,Office,1,1,ND,58707,1
85,S,M,51000,3,0,Graduate Degree,Management,1,2,ND,58707,0
41,S,F,51000,3,3,Some College,Office,0,2,ND,58708,0
60,M,M,70000,2,0,High School,Professional,0,2,ND,58708,0
64,M,F,58000,1,0,Some College,Office,1,1,ND,58708,0
65,M,F,60000,2,1,Bachelors,Management,1,0,ND,58708,0
40,M,M,137000,2,2,Graduate Degree,Management,1,2,ND,58709,0
52,M,F,81000,4,4,Bachelors,Management,1,1,ND,58709,0
59,M,M,64000,2,0,High School,Professional,1,2,ND,58709,1
62,M,F,70000,2,1,Bachelors,Management,0,0,ND,58709,1
70,M,F,87000,5,0,Bachelors,Management,0,2,ND,58709,0
32,M,M,74000,3,0,Graduate Degree,Professional,1,0,ND,58710,1
47,S,F,125000,0,1,Graduate Degree,Management,0,4,ND,58710,0
58,S,M,33000,1,0,High School,Office,1,2,ND,58710,1
40,S,M,73000,2,0,High School,Professional,0,2,ND,58711,0
55,S,F,49000,3,3,Some College,Office,1,2,ND,58711,0
61,S,F,57000,4,0,Bachelors,Management,1,2,ND,58711,0
72,M,F,102000,1,2,Graduate Degree,Management,1,3,ND,58711,0
62,S,M,76000,2,1,Some College,Professional,1,1,ND,58712,0
56,M,M,73000,2,1,Some College,Professional,1,2,ND,58713,0
59,M,M,74000,4,2,Some College,Professional,1,1,ND,58713,0
65,S,M,72000,2,1,Bachelors,Management,0,0,ND,58713,1
66,S,F,76000,3,0,Graduate Degree,Management,1,2,ND,58713,0
51,M,M,82000,3,0,Graduate Degree,Professional,1,0,ND,58714,1
54,M,M,40000,1,0,Some College,Office,1,1,ND,58714,0
66,M,M,76000,2,1,Some College,Professional,1,1,ND,58714,0
54,M,M,51000,0,0,Bachelors,Professional,0,1,ND,58715,0
57,M,M,15000,2,1,High School,Labor,1,2,ND,58716,1
53,S,F,67000,0,0,Graduate Degree,Professional,0,1,ND,58718,1
69,M,M,69000,2,1,Bachelors,Management,1,0,ND,58718,0
65,M,F,25000,3,0,Some High School,Office,0,2,ND,58719,0
71,S,F,74000,3,0,Graduate Degree,Management,1,2,ND,58719,1
52,M,M,50000,1,0,Some College,Office,1,1,ND,58720,0
53,M,M,135000,2,1,Bachelors,Management,1,4,ND,58720,0
55,M,M,102000,4,3,Bachelors,Management,1,0,ND,58720,0
63,S,M,59000,4,0,Bachelors,Management,1,2,ND,58720,0
64,S,F,51000,4,0,Bachelors,Management,0,2,ND,58721,0
66,M,F,66000,2,1,Some College,Professional,1,2,ND,58721,1
32,S,F,103000,3,2,Bachelors,Management,1,4,ND,58722,1
44,S,M,61000,0,0,Graduate Degree,Professional,0,1,ND,58722,1
47,M,F,29000,1,0,High School,Office,1,1,ND,58722,0
53,S,M,74000,4,2,Bachelors,Professional,1,2,ND,58722,1
67,M,F,69000,5,0,Bachelors,Management,1,3,ND,58722,0
39,S,M,28000,0,0,Some High School,Office,1,2,ND,58723,0
43,S,F,58000,0,0,Bachelors,Professional,0,1,ND,58723,0
43,M,F,91000,3,0,Graduate Degree,Professional,1,0,ND,58723,1
44,M,F,71000,0,0,High School,Professional,0,2,ND,58723,1
51,S,M,85000,2,0,Graduate Degree,Professional,1,0,ND,58723,1
52,S,M,75000,5,4,Bachelors,Professional,1,1,ND,58723,0
64,S,M,49000,5,0,High School,Professional,0,3,ND,58723,1
65,M,M,66000,2,0,High School,Professional,0,2,ND,58723,0
65,M,M,58000,3,0,Some College,Professional,1,2,ND,58723,0
41,M,F,133000,3,2,Bachelors,Management,1,4,ND,58724,0
47,M,M,61000,4,0,Graduate Degree,Professional,1,0,ND,58724,1
48,S,F,131000,1,3,Bachelors,Management,0,1,ND,58724,0
49,M,F,82000,2,0,Graduate Degree,Professional,1,0,ND,58724,1
62,M,F,77000,2,1,Bachelors,Management,1,0,ND,58724,1
63,S,M,69000,2,1,Bachelors,Management,0,0,ND,58724,1
67,M,M,120000,1,1,Graduate Degree,Management,1,4,ND,58724,0
38,M,F,68000,0,0,Some College,Professional,0,2,ND,58725,1
46,M,F,111000,3,2,Bachelors,Management,1,4,ND,58725,0
53,S,F,65000,0,0,Graduate Degree,Professional,1,1,ND,58725,1
57,M,M,21000,2,0,High School,Labor,0,2,ND,58725,0
63,M,M,75000,2,0,High School,Professional,0,2,ND,58725,0
44,S,M,109000,1,0,Bachelors,Management,1,2,ND,58726,1
50,M,F,117000,5,3,Bachelors,Management,1,0,ND,58726,0
55,S,F,70000,1,0,Bachelors,Professional,1,1,ND,58726,1
64,S,M,33000,3,0,Some High School,Office,0,2,ND,58726,0
65,M,F,74000,4,0,Bachelors,Management,1,2,ND,58726,1
64,M,F,62000,2,1,Some College,Professional,1,1,ND,58727,0
71,M,M,69000,5,0,Graduate Degree,Management,0,2,ND,58727,1
72,M,M,61000,5,0,Graduate Degree,Management,1,2,ND,58728,1
76,M,F,94000,5,0,Bachelors,Management,1,2,ND,58728,1
84,M,M,129000,2,4,Graduate Degree,Management,1,3,ND,58728,0
86,M,M,82000,5,0,Bachelors,Management,1,2,ND,58728,1
46,S,F,50000,3,3,Some College,Office,1,2,ND,58729,1
65,M,M,73000,4,0,Bachelors,Management,1,2,ND,58729,0
69,M,F,74000,4,1,Some College,Professional,0,2,ND,58729,1
58,M,F,70000,3,0,Graduate Degree,Management,1,2,ND,58730,1
34,M,F,64000,1,0,Graduate Degree,Professional,1,0,ND,58732,0
57,M,M,75000,4,3,Some College,Professional,1,1,ND,58732,0
74,M,M,74000,5,0,Bachelors,Management,1,2,ND,58732,1
39,S,F,59000,0,0,Some High School,Office,0,2,ND,58733,1
63,M,F,109000,2,4,Graduate Degree,Management,1,2,ND,58733,0
52,M,F,74000,2,0,High School,Professional,0,2,ND,58734,1
41,M,F,109000,1,3,Bachelors,Management,1,3,ND,58735,0
49,S,M,167000,2,2,Bachelors,Management,0,2,ND,58735,1
52,S,F,60000,0,0,Graduate Degree,Professional,1,0,ND,58735,1
53,S,F,122000,1,3,Bachelors,Management,0,3,ND,58735,1
78,M,F,72000,3,0,Graduate Degree,Management,1,2,ND,58735,0
90,M,F,64000,5,0,Graduate Degree,Management,1,2,ND,58735,0
40,M,M,127000,2,2,Bachelors,Management,1,3,ND,58736,1
53,M,F,168000,2,0,Bachelors,Management,1,4,ND,58736,1
64,S,F,77000,4,3,Some College,Professional,1,1,ND,58736,1
69,M,M,63000,5,0,Bachelors,Management,1,3,ND,58736,1
51,S,F,159000,0,0,Bachelors,Management,0,2,ND,58737,1
32,M,F,72000,0,0,Some College,Professional,0,2,ND,58738,0
49,M,M,113000,2,0,Bachelors,Management,1,2,ND,58738,1
59,M,F,71000,4,3,Some College,Professional,1,1,ND,58738,0
60,M,M,60000,4,2,Some College,Professional,1,2,ND,58738,1
54,S,F,63000,0,0,Graduate Degree,Professional,1,1,ND,58739,1
43,S,M,72000,1,0,Bachelors,Professional,0,1,ND,58740,1
44,S,M,63000,1,0,Graduate Degree,Professional,1,0,ND,58740,0
43,M,M,63000,3,1,High School,Professional,0,0,ND,58741,1
86,M,M,135000,1,2,Graduate Degree,Management,1,3,ND,58741,0
49,M,F,60000,1,0,Graduate Degree,Professional,1,0,ND,58742,1
51,S,M,115000,4,3,Some College,Professional,1,4,ND,58743,1
56,M,M,75000,4,2,Some College,Professional,1,1,ND,58743,0
58,M,F,66000,2,1,Some College,Professional,1,1,ND,58743,0
68,M,F,64000,2,1,Bachelors,Management,1,0,ND,58743,1
35,S,M,110000,3,0,Bachelors,Management,1,3,ND,58744,1
43,M,M,104000,0,1,Graduate Degree,Management,1,0,ND,58744,0
54,S,M,69000,3,1,High School,Professional,1,0,ND,58744,1
64,S,M,94000,3,1,Bachelors,Management,1,1,ND,58744,0
70,M,M,49000,4,0,High School,Professional,0,2,ND,58744,0
70,M,F,74000,4,1,Some College,Professional,1,2,ND,58744,1
71,M,M,71000,4,0,Graduate Degree,Management,1,2,ND,58744,1
75,M,M,73000,5,0,Bachelors,Management,1,2,ND,58744,0
67,M,F,58000,1,0,Some College,Office,1,1,ND,58745,1
70,S,F,67000,3,0,Graduate Degree,Management,1,2,ND,58745,0
73,M,F,72000,5,0,Bachelors,Management,1,2,ND,58745,1
55,M,M,108000,4,2,Bachelors,Management,1,4,ND,58746,0
63,S,F,76000,2,1,Some College,Professional,0,2,ND,58746,1
55,M,M,123000,0,1,Graduate Degree,Management,1,4,ND,58747,0
60,M,F,65000,2,1,Bachelors,Management,1,0,ND,58747,1
62,M,M,48000,1,0,Some College,Office,1,1,ND,58747,1
66,M,M,45000,1,0,Some College,Office,1,1,ND,58747,1
44,M,F,120000,3,2,Bachelors,Management,1,4,ND,58748,0
47,S,M,64000,0,0,Graduate Degree,Professional,0,1,ND,58748,1
52,S,F,71000,0,0,Graduate Degree,Professional,0,1,ND,58748,1
67,S,M,29000,2,0,High School,Labor,1,2,ND,58748,1
40,M,M,74000,2,1,Some College,Professional,1,2,ND,58749,1
43,M,F,124000,1,1,Bachelors,Management,1,4,ND,58749,0
48,M,F,66000,4,0,Graduate Degree,Professional,1,0,ND,58749,1
78,M,M,67000,5,0,Graduate Degree,Management,1,2,ND,58749,1
60,M,M,84000,5,0,Bachelors,Management,1,2,ND,58750,1
68,S,M,74000,4,2,Some College,Professional,0,1,ND,58750,1
49,S,F,42000,0,0,Bachelors,Professional,0,1,ND,58751,0
53,M,M,72000,0,0,Graduate Degree,Professional,0,0,ND,58751,0
57,M,F,95000,2,0,Some College,Professional,1,1,ND,58751,1
60,M,F,69000,5,0,Bachelors,Management,1,3,ND,58751,0
66,M,F,76000,2,1,Some College,Professional,0,2,ND,58751,1
67,S,F,64000,4,1,Some College,Professional,1,2,ND,58751,1
48,M,M,120000,1,3,Bachelors,Management,1,3,ND,58752,1
66,S,F,33000,3,0,Some High School,Office,0,2,ND,58752,0
45,S,M,163000,1,1,Bachelors,Management,0,3,ND,58753,1
41,M,M,166000,1,1,Bachelors,Management,1,2,ND,58754,1
41,S,F,63000,0,0,Bachelors,Professional,1,1,ND,58754,1
42,M,M,109000,4,1,Some College,Professional,1,4,ND,58754,1
87,S,M,95000,5,0,Bachelors,Management,1,2,ND,58754,1
53,S,F,114000,3,2,Bachelors,Management,1,4,ND,58755,1
59,S,F,73000,4,0,Bachelors,Management,1,2,ND,58755,0
64,M,F,64000,2,0,High School,Professional,0,2,ND,58755,1
65,M,F,40000,5,0,High School,Professional,1,3,ND,58755,1
66,M,F,57000,1,0,Some College,Office,1,1,ND,58755,1
64,M,M,68000,4,0,Bachelors,Management,1,2,ND,58756,1
76,S,M,65000,3,0,Graduate Degree,Management,0,2,ND,58756,0
44,S,F,125000,0,0,Bachelors,Management,1,3,ND,58757,0
55,S,F,48000,0,0,Bachelors,Professional,0,1,ND,58757,0
63,S,M,45000,4,0,High School,Professional,1,2,ND,58757,1
47,M,M,135000,1,2,Bachelors,Management,1,4,ND,58758,0
46,M,M,69000,0,0,Graduate Degree,Professional,1,0,ND,58760,0
61,M,F,70000,2,1,Some College,Professional,1,1,ND,58760,0
70,S,F,52000,4,0,High School,Professional,0,2,ND,58760,0
91,S,F,59000,4,0,High School,Professional,1,2,ND,58760,0
29,M,M,19000,0,0,Bachelors,Labor,1,0,ND,58761,0
40,M,M,62000,4,0,Graduate Degree,Professional,1,0,ND,58761,1
50,S,M,56000,2,0,Some College,Office,0,1,ND,58761,0
50,M,F,76000,4,0,Graduate Degree,Professional,1,0,ND,58761,1
70,M,M,70000,5,0,Bachelors,Management,1,2,ND,58761,1
84,M,M,61000,4,0,Graduate Degree,Management,1,2,ND,58761,1
43,S,M,40000,3,3,Some College,Office,1,1,ND,58762,1
44,M,M,124000,3,2,Bachelors,Management,1,4,ND,58762,0
52,S,F,42000,0,0,Bachelors,Professional,0,1,ND,58762,1
63,S,F,63000,2,1,Some College,Professional,1,1,ND,58762,1
54,M,F,89000,2,0,Graduate Degree,Professional,1,0,ND,58763,1
65,S,M,65000,2,0,High School,Professional,1,2,ND,58763,1
68,M,F,72000,1,0,Bachelors,Professional,1,1,ND,58763,1
54,M,F,70000,2,0,Graduate Degree,Professional,1,0,ND,58764,1
67,M,M,62000,4,2,Some College,Professional,1,1,ND,58764,0
70,M,F,63000,4,3,High School,Professional,1,0,ND,58765,0
89,S,F,45000,3,0,Bachelors,Management,0,2,ND,58765,0
31,S,M,24000,0,0,Some High School,Office,0,2,ND,58766,1
62,S,F,81000,2,0,Graduate Degree,Professional,1,0,ND,58766,1
64,M,M,54000,1,0,Some College,Office,1,1,ND,58766,1
68,M,F,83000,3,2,Some College,Professional,1,1,ND,58766,1
45,S,F,76000,1,0,Graduate Degree,Professional,1,0,ND,58767,0
50,M,M,51000,1,0,Some College,Office,1,1,ND,58767,1
54,M,M,54000,2,0,Some College,Office,1,1,ND,58767,0
65,S,M,40000,4,0,High School,Professional,0,2,ND,58767,1
69,S,F,75000,2,1,Some College,Professional,1,2,ND,58767,0
54,S,M,51000,0,0,Bachelors,Professional,0,1,ND,58768,0
83,M,F,69000,5,0,Graduate Degree,Management,1,2,ND,58768,1
44,S,M,53000,3,0,Some College,Professional,0,2,ND,58769,1
54,S,F,71000,0,0,Graduate Degree,Professional,1,0,ND,58769,1
61,M,F,63000,3,1,High School,Professional,1,0,ND,58769,1
62,M,M,54000,1,0,Some College,Office,1,1,ND,58769,1
64,M,F,24000,2,1,Some High School,Office,1,2,ND,58769,0
29,M,M,68000,4,0,Graduate Degree,Professional,1,0,ND,58770,1
37,S,M,73000,0,0,Some College,Professional,1,2,ND,58770,0
46,M,M,84000,1,0,Graduate Degree,Professional,1,0,ND,58770,1
43,M,F,128000,1,1,Graduate Degree,Management,1,4,ND,58771,1
59,M,M,76000,4,1,Bachelors,Management,1,1,ND,58771,0
70,M,F,91000,3,0,Some College,Professional,1,2,ND,58771,1
51,M,F,116000,2,2,Bachelors,Management,1,4,ND,58772,0
59,S,M,75000,4,0,Bachelors,Management,1,2,ND,58772,0
59,M,M,76000,3,0,Graduate Degree,Management,0,2,ND,58772,0
59,M,F,63000,2,1,Some College,Professional,1,2,ND,58772,0
33,S,M,28000,0,0,Some High School,Office,0,2,ND,58773,0
56,S,F,66000,3,0,Graduate Degree,Management,0,2,ND,58773,0
59,M,F,73000,4,2,Some College,Professional,1,1,ND,58773,0
67,M,F,64000,2,0,High School,Professional,0,2,ND,58773,0
69,M,F,66000,5,0,Bachelors,Management,1,3,ND,58773,0
71,S,M,87000,4,0,Bachelors,Management,1,1,ND,58773,0
62,M,M,72000,2,0,High School,Professional,0,2,ND,58774,0
67,M,M,72000,4,0,Bachelors,Management,1,2,ND,58774,1
40,S,M,97000,0,0,Bachelors,Management,0,1,ND,58775,1
42,S,M,68000,1,0,Bachelors,Professional,0,1,ND,58775,1
45,M,F,61000,3,0,Graduate Degree,Professional,1,0,ND,58775,1
48,M,F,171000,1,0,Graduate Degree,Management,1,4,ND,58775,0
55,M,M,136000,1,1,Graduate Degree,Management,1,4,ND,58775,0
55,M,M,67000,0,0,Graduate Degree,Professional,0,1,ND,58775,1
59,M,M,49000,2,0,Some College,Office,1,1,ND,58775,0
32,S,M,137000,1,1,Graduate Degree,Management,0,4,ND,58776,0
49,S,F,101000,0,0,Bachelors,Management,1,2,ND,58776,1
65,M,M,60000,2,0,High School,Professional,0,2,ND,58776,1
75,M,M,92000,4,0,Graduate Degree,Management,1,2,ND,58776,0
28,M,F,34000,0,0,Some High School,Office,0,2,ND,58777,0
42,S,F,69000,0,0,Graduate Degree,Professional,0,1,ND,58777,1
45,S,M,67000,4,3,High School,Professional,1,0,ND,58777,1
46,S,M,76000,0,0,Graduate Degree,Professional,0,1,ND,58777,1
55,S,F,126000,0,0,Graduate Degree,Management,0,2,ND,58777,1
56,M,F,64000,4,1,Some College,Professional,1,2,ND,58777,1
61,M,M,67000,2,1,Some College,Professional,0,1,ND,58777,0
42,M,M,43000,1,0,Some College,Office,1,1,ND,58778,1
53,M,F,176000,0,0,Graduate Degree,Management,1,4,ND,58778,1
69,M,M,73000,2,1,Some College,Professional,1,1,ND,58778,0
29,S,M,25000,0,0,Some High School,Office,0,2,ND,58779,1
44,M,M,134000,1,1,Graduate Degree,Management,1,4,ND,58779,0
55,S,F,106000,3,2,Bachelors,Management,0,4,ND,58779,0
56,S,M,70000,2,1,Bachelors,Management,1,1,ND,58779,0
68,M,M,174000,2,3,Graduate Degree,Management,1,2,ND,58779,0
68,S,F,51000,4,0,High School,Professional,0,2,ND,58779,0
80,M,F,84000,5,0,Bachelors,Management,1,2,ND,58779,0
80,M,M,54000,4,0,High School,Professional,0,2,ND,58779,1
40,M,M,61000,0,0,Bachelors,Professional,0,1,ND,58780,1
49,M,M,106000,2,1,Graduate Degree,Management,1,3,ND,58780,0
63,M,M,66000,5,0,Bachelors,Management,1,3,ND,58780,0
78,M,F,135000,2,4,Bachelors,Management,1,4,ND,58780,0
37,S,F,34000,0,0,Some High School,Office,0,2,ND,58781,0
40,M,M,51000,1,0,Some College,Office,1,1,ND,58781,1
46,M,F,63000,4,0,Graduate Degree,Professional,1,0,ND,58781,1
46,S,M,40000,3,0,Some College,Professional,0,2,ND,58781,1
50,M,M,62000,0,0,Graduate Degree,Professional,0,1,ND,58781,1
51,M,M,77000,4,0,Graduate Degree,Professional,1,0,ND,58781,1
52,M,M,77000,5,4,Graduate Degree,Professional,1,2,ND,58781,0
47,M,F,123000,3,2,Bachelors,Management,1,4,ND,58782,0
50,S,M,66000,0,0,Graduate Degree,Professional,1,0,ND,58782,1
54,S,M,77000,0,0,Bachelors,Professional,0,1,ND,58782,0
79,S,M,93000,4,0,Bachelors,Management,1,2,ND,58782,0
86,M,M,120000,2,3,Bachelors,Management,1,4,ND,58782,0
37,M,M,60000,4,0,Graduate Degree,Professional,0,0,ND,58783,1
66,S,F,20000,2,0,High School,Labor,1,2,ND,58783,1
49,S,F,60000,0,0,Graduate Degree,Professional,1,1,ND,58784,1
53,M,F,72000,1,0,Bachelors,Professional,1,1,ND,58784,0
63,M,F,57000,5,0,High School,Professional,0,2,ND,58784,0
66,S,F,63000,4,1,Some College,Professional,0,2,ND,58784,1
84,M,F,96000,5,0,Bachelors,Management,0,2,ND,58784,0
49,M,F,65000,1,0,Graduate Degree,Professional,1,0,ND,58785,1
59,M,F,60000,4,0,Bachelors,Management,1,2,ND,58785,0
67,S,F,61000,2,1,Bachelors,Management,1,0,ND,58785,1
78,S,F,67000,4,0,Bachelors,Management,0,2,ND,58785,1
30,M,M,69000,0,0,Some College,Professional,1,2,ND,58786,1
51,S,F,74000,1,0,Bachelors,Professional,0,1,ND,58786,1
60,S,F,66000,2,1,Bachelors,Management,0,1,ND,58786,1
63,M,M,52000,3,0,Some College,Professional,0,2,ND,58786,1
